Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Designer (product.metafields.custom.designer),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Shape (product.metafields.custom.shape)
River Flow - RFV-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Go for a bold and breathtaking look in your favorite space with the River Flow RFV-01 Area Rug from Nourison's Calvin Klein Home line.</p><ul><li>This stylish area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Offering rich tones and captivating textures, this modern area rug is a true head-turner. Bursting with abstract charm and available in two color combination options, this rug provides the perfect backdrop for any contemporary design scheme.</li><li> This flat pile area rug offers a durable latex backing. The low shed, easy-clean, 100% polypropylene rug is versatile and well-made.</li><li> To keep your rug looking beautiful long-term, we recommend professional cleaning only.</li></ul></p>
</div>",Calvin Klein Home,Color,"Blue, Grey",Size,"7'10"" x 9'10"" Rectangular",391.00,313.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236906/ws_099446845665.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236906/ws_099446842480.jpg",1.0,RFV-01,"Blue, Grey",Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
River Flow - RFV-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Go for a bold and breathtaking look in your favorite space with the River Flow RFV-01 Area Rug from Nourison's Calvin Klein Home line.</p><ul><li>This stylish area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Offering rich tones and captivating textures, this modern area rug is a true head-turner. Bursting with abstract charm and available in two color combination options, this rug provides the perfect backdrop for any contemporary design scheme.</li><li> This flat pile area rug offers a durable latex backing. The low shed, easy-clean, 100% polypropylene rug is versatile and well-made.</li><li> To keep your rug looking beautiful long-term, we recommend professional cleaning only.</li></ul></p>
</div>",Calvin Klein Home,Color,Grey,Size,"2'3"" x 7'3"" Rectangular runner",81.00,65.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051882_06.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051882.jpg",1.0,RFV-01,Grey,Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
River Flow - RFV-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051882.jpg",,,,,,,,,,,,,,,,
River Flow - RFV-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051844_04.jpg",,,,,,,,,,,,,,,,
River Flow - RFV-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051882_05.jpg",,,,,,,,,,,,,,,,
River Flow - RFV-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051882_01.jpg",,,,,,,,,,,,,,,,
River Flow - RFV-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051882_02.jpg",,,,,,,,,,,,,,,,
River Flow - RFV-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051882_03.jpg",,,,,,,,,,,,,,,,
River Flow - RFV-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051844.jpg",,,,,,,,,,,,,,,,
River Flow - RFV-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051868.jpg",,,,,,,,,,,,,,,,
River Flow - RFV-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Go for a bold and breathtaking look in your favorite space with the River Flow RFV-01 Area Rug from Nourison's Calvin Klein Home line.</p><ul><li>This stylish area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Offering rich tones and captivating textures, this modern area rug is a true head-turner. Bursting with abstract charm and available in two color combination options, this rug provides the perfect backdrop for any contemporary design scheme.</li><li> This flat pile area rug offers a durable latex backing. The low shed, easy-clean, 100% polypropylene rug is versatile and well-made.</li><li> To keep your rug looking beautiful long-term, we recommend professional cleaning only.</li></ul></p>
</div>",Calvin Klein Home,Color,Grey,Size,"3'2"" x 5' Rectangular",81.00,65.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051868.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051882.jpg",1.0,RFV-01,Grey,Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
River Flow - RFV-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Go for a bold and breathtaking look in your favorite space with the River Flow RFV-01 Area Rug from Nourison's Calvin Klein Home line.</p><ul><li>This stylish area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Offering rich tones and captivating textures, this modern area rug is a true head-turner. Bursting with abstract charm and available in two color combination options, this rug provides the perfect backdrop for any contemporary design scheme.</li><li> This flat pile area rug offers a durable latex backing. The low shed, easy-clean, 100% polypropylene rug is versatile and well-made.</li><li> To keep your rug looking beautiful long-term, we recommend professional cleaning only.</li></ul></p>
</div>",Calvin Klein Home,Color,Grey,Size,"5'3"" x 7'3"" Rectangular",178.00,142.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051868.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051882.jpg",1.0,RFV-01,Grey,Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
River Flow - RFV-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Go for a bold and breathtaking look in your favorite space with the River Flow RFV-01 Area Rug from Nourison's Calvin Klein Home line.</p><ul><li>This stylish area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Offering rich tones and captivating textures, this modern area rug is a true head-turner. Bursting with abstract charm and available in two color combination options, this rug provides the perfect backdrop for any contemporary design scheme.</li><li> This flat pile area rug offers a durable latex backing. The low shed, easy-clean, 100% polypropylene rug is versatile and well-made.</li><li> To keep your rug looking beautiful long-term, we recommend professional cleaning only.</li></ul></p>
</div>",Calvin Klein Home,Color,Grey,Size,"7'10"" x 9'10"" Rectangular",391.00,313.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051868.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236907/ws_099446051882.jpg",1.0,RFV-01,Grey,Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
Balian - CK-55 Area Rug,"<div class=""product-overview-data"">
<p><p>The striking Balian CK-55 area rug features an energetic burst of linear patterns, sure to capture the eye from across any room. This exciting interior accent from Calvin Klein Home commands attention and beckons tactile exploration – a satisfying treat for the senses.</p><ul><li>Dense pile makes the Balian collection especially comfortable and supportive underfoot. Low-profile design means that these rugs can be placed near doors. </li><li> Black and silvery greyscale coloration allow this abstract area rug to coordinate easily with any modern neutral-leaning palettes. Use to complement interior themes like minimalist, industrial, and more. </li><li> Made from a combination of acrylic and viscose, Balian collection rugs enjoy silky softness and a luminous sheen. These blended rugs are power loomed with a short pile and a durable latex backing. </li><li> Viscose rugs perform their best when placed in dry environments with moderate foot traffic. Blot spills immediately using a dry white cloth. Vacuum using a suction-only setting.</li></ul></p>
</div>",Calvin Klein Home,Color,"Black, Silver",Size,"5'3"" x 7'3"" Rectangular","1,447.00",572.11,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20531/147624/236868/ws_099446790101_03.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20531/147624/236868/ws_099446769084.jpg",1.0,CK-55,"Black, Silver",Contemporary / Modern,"88% Viscose, 12% Acrylic",Machine-Made,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
Balian - CK-55 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20531/147624/236868/ws_099446769084.jpg",,,,,,,,,,,,,,,,
Balian - CK-55 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20531/147624/236868/ws_099446769060_03.jpg",,,,,,,,,,,,,,,,
Balian - CK-55 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20531/147624/236868/ws_099446769060_01.jpg",,,,,,,,,,,,,,,,
Balian - CK-55 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20531/147624/236868/ws_099446769060_02.jpg",,,,,,,,,,,,,,,,
Balian - CK-55 Area Rug,"<div class=""product-overview-data"">
<p><p>The striking Balian CK-55 area rug features an energetic burst of linear patterns, sure to capture the eye from across any room. This exciting interior accent from Calvin Klein Home commands attention and beckons tactile exploration – a satisfying treat for the senses.</p><ul><li>Dense pile makes the Balian collection especially comfortable and supportive underfoot. Low-profile design means that these rugs can be placed near doors. </li><li> Black and silvery greyscale coloration allow this abstract area rug to coordinate easily with any modern neutral-leaning palettes. Use to complement interior themes like minimalist, industrial, and more. </li><li> Made from a combination of acrylic and viscose, Balian collection rugs enjoy silky softness and a luminous sheen. These blended rugs are power loomed with a short pile and a durable latex backing. </li><li> Viscose rugs perform their best when placed in dry environments with moderate foot traffic. Blot spills immediately using a dry white cloth. Vacuum using a suction-only setting.</li></ul></p>
</div>",Calvin Klein Home,Color,"Black, Silver",Size,8' x 10' Rectangular,"3,037.00","1,198.07","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20531/147624/236868/ws_099446769060_02.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20531/147624/236868/ws_099446769084.jpg",1.0,CK-55,"Black, Silver",Contemporary / Modern,"88% Viscose, 12% Acrylic",Machine-Made,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
Balian - CK-53 Area Rug,"<div class=""product-overview-data"">
<p><p>The eye-catching Balian CK-53 area rug is adorned with sweeping striations that curve, fold, and bend with a striking sense of motion – sure to add a dynamic visual element to any interior decor theme. This beautiful accent from Calvin Klein Home makes an artistic statement while satisfying with truly luxurious comfort.</p><ul><li>Simple greyscale palettes make Balian collection area rugs especially simple to coordinate. Use to complement themes like contemporary, minimalist, industrial, and more. </li><li> This gorgeous abstract rug would make an atmospheric addition to intimate living areas and modern bedroom environments. The low pile allows for excellent clearance when placed near doors.</li><li> Balian collection blended rugs are made with a combination of resilient acrylic and silky viscose threads. Each one is machine loomed and resistant against shedding. Latex backing adds stability.</li><li> Avoid contact with moisture. Blot spills immediately using a dry white cloth. Vacuum using a suction-only setting as needed.</li></ul></p>
</div>",Calvin Klein Home,Color,"Grey, Black",Size,"5'3"" x 7'3"" Rectangular","1,447.00",572.11,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20531/147622/236866/ws_099446782182_03.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20531/147622/236866/ws_099446782182.jpg",1.0,CK-53,"Grey, Black",Abstract,"57% Viscose, 43% Acrylic",Machine-Made,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
Balian - CK-53 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20531/147622/236866/ws_099446782182.jpg",,,,,,,,,,,,,,,,
Balian - CK-53 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20531/147622/236866/ws_099446782175_03.jpg",,,,,,,,,,,,,,,,
Balian - CK-53 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20531/147622/236866/ws_099446782182_01.jpg",,,,,,,,,,,,,,,,
Balian - CK-53 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20531/147622/236866/ws_099446782182_02.jpg",,,,,,,,,,,,,,,,
Enchanting - ECH-02 Area Rug,"<div class=""product-overview-data"">
<p><p>Lend an artistic touch to your favorite interior spaces with the effortlessly elegant ECH-02 area rug from the Enchanting collection by Calvin Klein Home. This whimsical interior accent features an upscaled brushstroke pattern that abounds with relaxing vibes, perfect for your most cherished retreats.</p><ul><li>Resilient synthetic materials make this collection perfectly family-friendly. Enchanting collection rugs are resistant against staining, fading, and wear for long-lasting appeal in your most demanding placements.</li><li> Enchanting ECH-02 is available in two colorways, one geared toward cool interior themes and the other toward warmer palettes. Use to underscore dining tables, to unify living rooms, to soften bedroom floors, and more.</li><li> This smart synthetic area rug is made from a combination of resilient polyester and polypropylene. Power-loomed construction lends excellent consistency and value to the collection. Serged edges prevent fraying.</li><li> Use a dry white cloth to blot spills upon noticing. Vacuum using a suction-only setting.</li></ul></p>
</div>",Calvin Klein Home,Color,"Grey, Rust",Size,"2'3"" x 7'3"" Rectangular runner",84.00,67.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20532/147627/236872/ws_099446869814_06.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20532/147627/236872/ws_099446869814.jpg",1.0,ECH-02,"Grey, Rust",Contemporary / Modern,"83% Polypropylene, 17% Polyester",Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
