Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Shape (product.metafields.custom.shape)
Hermitage - Dessavie Area Rug,"<div class=""product-overview-data"">
<p><p>Elevate your living space to new heights of sophistication with the extraordinary Hermitage Dessavie Area Rug by Amer Rugs.</p><ul><li>An ikat diamond pattern, reminiscent of classic tie dye, adorns the surface of this modern area rug. The diamonds set an artistic, contemporary scene, and a captivating fusion of blue sapphire, navy, and off white brings the perfect pop of color to your space.</li><li> This viscose and New Zealand wool area rug is made of the finest art silk and wool fibers, allowing light to dance across its surface for an ethereal look that complements the soft underfoot feel beautifully. The low pile area rug exudes an unmatched sense of luxury that truly defines sophistication.</li><li> This gorgeous, hand-knotted area rug is crafted in India.</li><li> To extend the life of your rug and keep it looking as pristine as new, we recommend regularly-scheduled professional cleaning.</li></ul></p>
</div>",Amer Rugs,Color,Blue Sapphire ,Size,2' x 3' Rectangular,514.99,263.49,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21227/150078/241151/ws_hrm9-blue_sapphire_main.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21227/150078/241151/ws_hrm9-blue_sapphire_main.jpg",1.0,Dessavie,Blue Sapphire (HRM-9),Contemporary / Modern,"59% New Zealand Wool, 41% Viscose",Hand-Knotted,"1⁄3"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Hermitage - Dessavie Area Rug,"<div class=""product-overview-data"">
<p><p>Elevate your living space to new heights of sophistication with the extraordinary Hermitage Dessavie Area Rug by Amer Rugs.</p><ul><li>An ikat diamond pattern, reminiscent of classic tie dye, adorns the surface of this modern area rug. The diamonds set an artistic, contemporary scene, and a captivating fusion of blue sapphire, navy, and off white brings the perfect pop of color to your space.</li><li> This viscose and New Zealand wool area rug is made of the finest art silk and wool fibers, allowing light to dance across its surface for an ethereal look that complements the soft underfoot feel beautifully. The low pile area rug exudes an unmatched sense of luxury that truly defines sophistication.</li><li> This gorgeous, hand-knotted area rug is crafted in India.</li><li> To extend the life of your rug and keep it looking as pristine as new, we recommend regularly-scheduled professional cleaning.</li></ul></p>
</div>",Amer Rugs,Color,Blue Sapphire ,Size,8' x 10' Rectangular,"6,884.99","3,489.24","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21227/150078/241151/ws_hrm9-blue_sapphire_main.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21227/150078/241151/ws_hrm9-blue_sapphire_main.jpg",1.0,Dessavie,Blue Sapphire (HRM-9),Contemporary / Modern,"59% New Zealand Wool, 41% Viscose",Hand-Knotted,"1⁄3"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Hermitage - Dessavie Area Rug,"<div class=""product-overview-data"">
<p><p>Elevate your living space to new heights of sophistication with the extraordinary Hermitage Dessavie Area Rug by Amer Rugs.</p><ul><li>An ikat diamond pattern, reminiscent of classic tie dye, adorns the surface of this modern area rug. The diamonds set an artistic, contemporary scene, and a captivating fusion of blue sapphire, navy, and off white brings the perfect pop of color to your space.</li><li> This viscose and New Zealand wool area rug is made of the finest art silk and wool fibers, allowing light to dance across its surface for an ethereal look that complements the soft underfoot feel beautifully. The low pile area rug exudes an unmatched sense of luxury that truly defines sophistication.</li><li> This gorgeous, hand-knotted area rug is crafted in India.</li><li> To extend the life of your rug and keep it looking as pristine as new, we recommend regularly-scheduled professional cleaning.</li></ul></p>
</div>",Amer Rugs,Color,Blue Sapphire ,Size,9' x 12' Rectangular,"9,184.99","4,708.99","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21227/150078/241151/ws_hrm9-blue_sapphire_main.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21227/150078/241151/ws_hrm9-blue_sapphire_main.jpg",1.0,Dessavie,Blue Sapphire (HRM-9),Contemporary / Modern,"59% New Zealand Wool, 41% Viscose",Hand-Knotted,"1⁄3"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Hermitage - Dessavie Area Rug,"<div class=""product-overview-data"">
<p><p>Elevate your living space to new heights of sophistication with the extraordinary Hermitage Dessavie Area Rug by Amer Rugs.</p><ul><li>An ikat diamond pattern, reminiscent of classic tie dye, adorns the surface of this modern area rug. The diamonds set an artistic, contemporary scene, and a captivating fusion of blue sapphire, navy, and off white brings the perfect pop of color to your space.</li><li> This viscose and New Zealand wool area rug is made of the finest art silk and wool fibers, allowing light to dance across its surface for an ethereal look that complements the soft underfoot feel beautifully. The low pile area rug exudes an unmatched sense of luxury that truly defines sophistication.</li><li> This gorgeous, hand-knotted area rug is crafted in India.</li><li> To extend the life of your rug and keep it looking as pristine as new, we recommend regularly-scheduled professional cleaning.</li></ul></p>
</div>",Amer Rugs,Color,Blue Sapphire ,Size,10' x 14' Rectangular,"11,919.99","6,102.99","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21227/150078/241151/ws_hrm9-blue_sapphire_main.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21227/150078/241151/ws_hrm9-blue_sapphire_main.jpg",1.0,Dessavie,Blue Sapphire (HRM-9),Contemporary / Modern,"59% New Zealand Wool, 41% Viscose",Hand-Knotted,"1⁄3"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Alexandria - Aleesha Area Rug,"<div class=""product-overview-data"">
<p>Elevate the look of your living room or add comfort in your bedroom with this exceptional area rug. Contemporary farmhouse and updated oriental designs in deep, bold colors allow this rug to work beautifully in a variety of home settings. Made in Turkey of soft, durable polypropylene, this affordable rug will last for years to come.</p>
</div>",Amer Rugs,Color,"Ivory, Grey ",Size,"2'6"" x 10'3"" Rectangular runner",199.99,95.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17382/133553/214467/ws_alx-49_ivory-gray_ls.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17382/133553/214467/ws_alx-49_ivory_gray_hs.jpg",1.0,Aleesha,"Ivory, Grey (ALX-49)",Traditional / Oriental,100% Polypropylene,Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,
Alexandria - Aleesha Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17382/133553/214467/ws_alx-49_ivory_gray_hs.jpg",,,,,,,,,,,,,,,
Alexandria - Aleesha Area Rug,"<div class=""product-overview-data"">
<p>Elevate the look of your living room or add comfort in your bedroom with this exceptional area rug. Contemporary farmhouse and updated oriental designs in deep, bold colors allow this rug to work beautifully in a variety of home settings. Made in Turkey of soft, durable polypropylene, this affordable rug will last for years to come.</p>
</div>",Amer Rugs,Color,"Ivory, Grey ",Size,4' x 6' Rectangular,191.99,91.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17382/133553/214467/ws_alexandria_alx_49_walnut_ls.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17382/133553/214467/ws_alx-49_ivory_gray_hs.jpg",1.0,Aleesha,"Ivory, Grey (ALX-49)",Traditional / Oriental,100% Polypropylene,Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,
Alexandria - Aleesha Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17382/0/214467/ws_alx49room2.jpg",,,,,,,,,,,,,,,
Alexandria - Aleesha Area Rug,"<div class=""product-overview-data"">
<p>Elevate the look of your living room or add comfort in your bedroom with this exceptional area rug. Contemporary farmhouse and updated oriental designs in deep, bold colors allow this rug to work beautifully in a variety of home settings. Made in Turkey of soft, durable polypropylene, this affordable rug will last for years to come.</p>
</div>",Amer Rugs,Color,"Ivory, Grey ",Size,"5'1"" x 7'6"" Rectangular",299.99,143.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17382/0/214467/ws_alx49room3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17382/133553/214467/ws_alx-49_ivory_gray_hs.jpg",1.0,Aleesha,"Ivory, Grey (ALX-49)",Traditional / Oriental,100% Polypropylene,Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,
Alexandria - Aleesha Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17382/0/214467/ws_alx49room.jpg",,,,,,,,,,,,,,,
Alexandria - Aleesha Area Rug,"<div class=""product-overview-data"">
<p>Elevate the look of your living room or add comfort in your bedroom with this exceptional area rug. Contemporary farmhouse and updated oriental designs in deep, bold colors allow this rug to work beautifully in a variety of home settings. Made in Turkey of soft, durable polypropylene, this affordable rug will last for years to come.</p>
</div>",Amer Rugs,Color,"Ivory, Grey ",Size,"7'9"" x 9'9"" Rectangular",579.99,279.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17382/0/214467/ws_alx49floor.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17382/133553/214467/ws_alx-49_ivory_gray_hs.jpg",1.0,Aleesha,"Ivory, Grey (ALX-49)",Traditional / Oriental,100% Polypropylene,Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,
Alexandria - Aleesha Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17382/133553/214467/ws_alx-49_ivory_gray_bs.jpg",,,,,,,,,,,,,,,
Alexandria - Aleesha Area Rug,"<div class=""product-overview-data"">
<p>Elevate the look of your living room or add comfort in your bedroom with this exceptional area rug. Contemporary farmhouse and updated oriental designs in deep, bold colors allow this rug to work beautifully in a variety of home settings. Made in Turkey of soft, durable polypropylene, this affordable rug will last for years to come.</p>
</div>",Amer Rugs,Color,"Ivory, Grey ",Size,"8'9"" x 11'9"" Rectangular",799.99,383.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17382/133553/214467/ws_alx-49_ivory_gray_cs.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17382/133553/214467/ws_alx-49_ivory_gray_hs.jpg",1.0,Aleesha,"Ivory, Grey (ALX-49)",Traditional / Oriental,100% Polypropylene,Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,
Alexandria - Aleesha Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17382/133553/214467/ws_alx-49_ivory_gray_ds.jpg",,,,,,,,,,,,,,,
Hamilton - HAM-02 Area Rug,"<div class=""product-overview-data"">
<p>Astonishingly refreshing and at home in any setting, Hamilton is destined to be an instant family treasure. Its modern designs and bright sheen will make any room pop. Power-loomed of high luster Art Silk and durable Polyester.</p>
</div>",Amer Rugs,Color,"Blue, Ivory, Cream",Size,2' x 3' Rectangular,108.99,51.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17684/136140/218730/ws_ham-2ivoryblue_ls.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17684/136140/218730/ws_ham-2-ivoryblue_01.jpg",1.0,HAM-02,"Blue, Ivory, Cream",Abstract,"60% Viscose, 40% Polyester",Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,
Hamilton - HAM-02 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17684/136140/218730/ws_ham-2-ivoryblue_01.jpg",,,,,,,,,,,,,,,
Hamilton - HAM-02 Area Rug,"<div class=""product-overview-data"">
<p>Astonishingly refreshing and at home in any setting, Hamilton is destined to be an instant family treasure. Its modern designs and bright sheen will make any room pop. Power-loomed of high luster Art Silk and durable Polyester.</p>
</div>",Amer Rugs,Color,"Blue, Ivory, Cream",Size,"4'1"" x 6' Rectangular",419.99,199.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17684/136140/218730/ws_ham-2-ivoryblue_02.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17684/136140/218730/ws_ham-2-ivoryblue_01.jpg",1.0,HAM-02,"Blue, Ivory, Cream",Abstract,"60% Viscose, 40% Polyester",Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,
Hamilton - HAM-02 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17684/136140/218730/ws_ham-2-ivoryblue_03.jpg",,,,,,,,,,,,,,,
Hamilton - HAM-02 Area Rug,"<div class=""product-overview-data"">
<p>Astonishingly refreshing and at home in any setting, Hamilton is destined to be an instant family treasure. Its modern designs and bright sheen will make any room pop. Power-loomed of high luster Art Silk and durable Polyester.</p>
</div>",Amer Rugs,Color,"Blue, Ivory, Cream",Size,"5'3"" x 7'6"" Rectangular",654.99,315.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17684/136140/218730/ws_ham-2-ivoryblue_04.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17684/136140/218730/ws_ham-2-ivoryblue_01.jpg",1.0,HAM-02,"Blue, Ivory, Cream",Abstract,"60% Viscose, 40% Polyester",Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,
Hamilton - HAM-02 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17684/136140/218730/ws_ham-2-ivoryblue_06.jpg",,,,,,,,,,,,,,,
Hamilton - HAM-02 Area Rug,"<div class=""product-overview-data"">
<p>Astonishingly refreshing and at home in any setting, Hamilton is destined to be an instant family treasure. Its modern designs and bright sheen will make any room pop. Power-loomed of high luster Art Silk and durable Polyester.</p>
</div>",Amer Rugs,Color,"Blue, Ivory, Cream",Size,"7'6"" x 9'6"" Rectangular","1,184.99",571.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17684/136140/218730/ws_ham-2-ivoryblue_06.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17684/136140/218730/ws_ham-2-ivoryblue_01.jpg",1.0,HAM-02,"Blue, Ivory, Cream",Abstract,"60% Viscose, 40% Polyester",Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,
